file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
163730466.png,28,0.985694,658,0,901,0,901,222,658,222
163730466.png,8,0.6788,1286,1002,1578,1002,1578,1080,1286,1080
093718099.png,33,0.985152,1102,77,1354,77,1354,345,1102,345
093718099.png,8,0.915103,1316,1016,1648,1016,1648,1080,1316,1080
155640095.png,5,0.985839,476,493,754,493,754,764,476,764
155640095.png,8,0.897263,1331,998,1576,998,1576,1080,1331,1080
170851442.png,29,0.98403,1057,10,1295,10,1295,247,1057,247
123914613.png,14,0.980117,925,543,1206,543,1206,800,925,800
123914613.png,6,0.834659,924,543,1207,543,1207,802,924,802
123914613.png,8,0.621237,1350,1008,1647,1008,1647,1080,1350,1080
111341683.png,5,0.98301,1091,20,1353,20,1353,257,1091,257
111341683.png,28,0.877464,938,487,1229,487,1229,803,938,803
111341683.png,1,0.764053,1327,1016,1667,1016,1667,1079,1327,1079
111341683.png,25,0.505023,940,488,1231,488,1231,808,940,808
113512871.png,17,0.970092,592,210,890,210,890,527,592,527
113512871.png,27,0.888244,1394,831,1730,831,1730,1080,1394,1080
101400221.png,13,0.984395,989,641,1275,641,1275,916,989,916
101400221.png,8,0.649785,1322,1010,1585,1010,1585,1080,1322,1080
131539618.png,26,0.984579,1329,420,1626,420,1626,730,1329,730
131539618.png,8,0.889781,1357,1003,1603,1003,1603,1079,1357,1079
141909816.png,12,0.958129,473,243,701,243,701,472,473,472
141909816.png,8,0.699923,1358,1003,1641,1003,1641,1080,1358,1080
091347169.png,3,0.69597,1084,128,1335,128,1335,387,1084,387
091347169.png,29,0.593824,1083,128,1333,128,1333,384,1083,384
091347169.png,0,0.579874,1310,1020,1644,1020,1644,1079,1310,1079
162847390.png,27,0.980753,1085,36,1327,36,1327,293,1085,293
162847390.png,8,0.576004,1314,1002,1574,1002,1574,1080,1314,1080
163531837.png,13,0.952933,678,39,913,39,913,269,678,269
163531837.png,5,0.590871,679,40,914,40,914,267,679,267
134641076.png,24,0.982883,1168,65,1398,65,1398,325,1168,325
134641076.png,8,0.567001,1368,1001,1616,1001,1616,1079,1368,1079
150649860.png,22,0.984295,530,644,776,644,776,914,530,914
150649860.png,15,0.777027,1081,0,1351,0,1351,244,1081,244
090833946.png,21,0.983459,422,434,706,434,706,762,422,762
090833946.png,0,0.712813,1292,1028,1609,1028,1609,1079,1292,1079
134115451.png,12,0.985041,1059,24,1304,24,1304,243,1059,243
134115451.png,22,0.849204,863,447,1148,447,1148,729,863,729
134115451.png,27,0.801373,866,447,1145,447,1145,732,866,732
134115451.png,8,0.608669,1308,1006,1600,1006,1600,1079,1308,1079
161026756.png,3,0.910364,408,141,653,141,653,407,408,407
091901046.png,22,0.981391,554,182,777,182,777,417,554,417
091901046.png,8,0.716389,1316,1011,1556,1011,1556,1080,1316,1080
120507022.png,0,0.983774,1134,77,1391,77,1391,309,1134,309
120507022.png,8,0.724784,1348,1009,1608,1009,1608,1079,1348,1079
142719850.png,9,0.983725,1126,56,1378,56,1378,276,1126,276
142719850.png,8,0.549219,1363,999,1631,999,1631,1080,1363,1080
115859289.png,6,0.97689,411,235,672,235,672,488,411,488
115859289.png,1,0.832287,1346,1013,1608,1013,1608,1079,1346,1079
120455859.png,24,0.978199,1322,399,1576,399,1576,694,1322,694
120455859.png,8,0.835703,1341,1009,1617,1009,1617,1080,1341,1080
105855432.png,22,0.983589,812,276,1038,276,1038,512,812,512
105855432.png,1,0.799663,1349,1017,1622,1017,1622,1079,1349,1079
095220630.png,33,0.985475,762,239,1013,239,1013,513,762,513
154745018.png,29,0.981202,1031,0,1268,0,1268,232,1031,232
154745018.png,11,0.578874,299,0,535,0,535,241,299,241
162436858.png,27,0.983034,450,351,709,351,709,639,450,639
162436858.png,27,0.830174,1103,0,1353,0,1353,262,1103,262
162436858.png,22,0.708479,1103,0,1354,0,1354,258,1103,258
104357103.png,31,0.981805,1181,217,1446,217,1446,473,1181,473
104357103.png,13,0.807561,1342,1016,1681,1016,1681,1079,1342,1079
105958873.png,24,0.982214,784,165,1013,165,1013,440,784,440
105958873.png,1,0.88369,1014,704,1259,704,1259,1001,1014,1001
105958873.png,1,0.834016,1332,1017,1614,1017,1614,1079,1332,1079
174847839.png,30,0.986077,317,199,562,199,562,432,317,432
131702553.png,31,0.983592,1165,112,1421,112,1421,355,1165,355
131702553.png,1,0.574601,1366,1002,1613,1002,1613,1080,1366,1080
151134815.png,10,0.986342,480,574,760,574,760,843,480,843
143551499.png,10,0.983887,1189,178,1456,178,1456,417,1189,417
143551499.png,8,0.531424,1367,1000,1595,1000,1595,1080,1367,1080
085156236.png,19,0.974266,1042,54,1298,54,1298,284,1042,284
085156236.png,15,0.951651,1043,53,1299,53,1299,288,1043,288
085156236.png,8,0.638545,1317,1011,1593,1011,1593,1079,1317,1079
102038264.png,30,0.983306,766,124,1010,124,1010,346,766,346
183604201.png,32,0.980453,1214,292,1493,292,1493,554,1214,554
183604201.png,12,0.863166,969,828,1292,828,1292,1080,969,1080
183604201.png,9,0.819686,968,824,1288,824,1288,1080,968,1080
183604201.png,15,0.789576,1213,290,1490,290,1490,551,1213,551
183604201.png,33,0.758749,1215,292,1493,292,1493,552,1215,552
082323720.png,16,0.986698,1137,203,1429,203,1429,510,1137,510
082323720.png,8,0.799206,1290,1032,1608,1032,1608,1080,1290,1080
113419167.png,11,0.986845,408,307,694,307,694,650,408,650
113419167.png,1,0.84649,1331,1014,1655,1014,1655,1080,1331,1080
113107052.png,5,0.985483,921,649,1219,649,1219,931,921,931
113107052.png,1,0.725746,1336,1013,1663,1013,1663,1080,1336,1080
133824281.png,27,0.950597,729,17,980,17,980,277,729,277
133824281.png,29,0.824454,1146,106,1395,106,1395,371,1146,371
165814419.png,15,0.985718,932,677,1219,677,1219,964,932,964
165814419.png,30,0.983965,410,518,660,518,660,775,410,775
165814419.png,1,0.983174,1144,231,1405,231,1405,469,1144,469
155105361.png,28,0.816507,1254,439,1556,439,1556,775,1254,775
155105361.png,29,0.66214,1254,439,1556,439,1556,775,1254,775
155105361.png,27,0.550006,1253,441,1557,441,1557,778,1253,778
155105361.png,15,0.525043,0,0,126,0,126,84,0,84
131233316.png,21,0.985812,1102,61,1372,61,1372,360,1102,360
131233316.png,27,0.946147,903,363,1194,363,1194,735,903,735
131233316.png,5,0.822279,909,393,1185,393,1185,738,909,738
100226255.png,10,0.885486,884,244,1145,244,1145,473,884,473
100226255.png,18,0.867141,883,244,1144,244,1144,484,883,484
100226255.png,8,0.58095,1310,1019,1594,1019,1594,1080,1310,1080
075621146.png,1,0.985895,486,783,778,783,778,1080,486,1080
075621146.png,8,0.557153,1282,1034,1638,1034,1638,1080,1282,1080
143009348.png,28,0.984963,729,0,971,0,971,233,729,233
092636048.png,16,0.986651,872,465,1175,465,1175,799,872,799
092636048.png,2,0.952138,871,464,1173,464,1173,793,871,793
144713457.png,21,0.98649,1121,104,1395,104,1395,407,1121,407
081601576.png,8,0.985282,876,633,1153,633,1153,895,876,895
100841415.png,12,0.984816,1027,97,1279,97,1279,325,1027,325
100841415.png,8,0.794467,1323,1008,1588,1008,1588,1079,1323,1079
170359923.png,30,0.98252,339,236,582,236,582,475,339,475
170359923.png,1,0.885965,986,806,1401,806,1401,1080,986,1080
154806621.png,15,0.983807,751,45,1000,45,1000,277,751,277
154806621.png,8,0.899863,1338,998,1641,998,1641,1080,1338,1080
142953181.png,29,0.979351,1105,0,1341,0,1341,221,1105,221
142953181.png,33,0.956795,1105,0,1341,0,1341,223,1105,223
142953181.png,6,0.582271,1452,789,1769,789,1769,1079,1452,1079
080404147.png,7,0.730839,1219,379,1522,379,1522,684,1219,684
080404147.png,6,0.727512,1218,377,1521,377,1521,683,1218,683
115725653.png,24,0.9816,1115,27,1339,27,1339,290,1115,290
115725653.png,1,0.655388,1344,1010,1630,1010,1630,1079,1344,1079
115725653.png,8,0.500503,1342,1010,1658,1010,1658,1079,1342,1079
122843345.png,4,0.981253,390,175,631,175,631,446,390,446
122843345.png,8,0.879888,1347,1010,1641,1010,1641,1080,1347,1080
122843345.png,11,0.542041,389,174,630,174,630,443,389,443
084519786.png,21,0.985364,682,26,943,26,943,315,682,315
141030283.png,33,0.983637,809,103,1054,103,1054,358,809,358
130932821.png,17,0.981651,1050,0,1324,0,1324,251,1050,251
130932821.png,8,0.807222,1351,1007,1624,1007,1624,1080,1351,1080
130932821.png,20,0.794767,1051,0,1323,0,1323,249,1051,249
101115159.png,6,0.962256,1157,181,1429,181,1429,423,1157,423
142634878.png,26,0.956816,776,128,1035,128,1035,416,776,416
082101156.png,24,0.982332,1264,426,1515,426,1515,716,1264,716
082101156.png,8,0.608273,1287,1031,1598,1031,1598,1080,1287,1080
121317852.png,23,0.98288,448,424,686,424,686,674,448,674
121317852.png,8,0.569189,1305,1012,1589,1012,1589,1080,1305,1080
085822587.png,6,0.980248,1103,196,1376,196,1376,439,1103,439
085822587.png,0,0.581759,1286,1027,1615,1027,1615,1079,1286,1079
140313059.png,9,0.983539,1174,115,1430,115,1430,337,1174,337
133908976.png,9,0.976613,1088,1,1334,1,1334,217,1088,217
133908976.png,19,0.917827,1088,3,1332,3,1332,218,1088,218
161422263.png,27,0.984681,894,473,1164,473,1164,768,894,768
124829521.png,29,0.98182,1177,144,1424,144,1424,393,1177,393
124829521.png,8,0.834314,1356,1006,1653,1006,1653,1080,1356,1080
135943834.png,12,0.977503,341,198,586,198,586,434,341,434
135943834.png,8,0.55787,1297,1010,1581,1010,1581,1079,1297,1079
104714346.png,13,0.982412,800,208,1053,208,1053,448,800,448
104714346.png,8,0.715337,1339,1015,1627,1015,1627,1080,1339,1080
101215549.png,4,0.984605,747,71,987,71,987,332,747,332
123503977.png,23,0.978604,455,184,675,184,675,417,455,417
123503977.png,8,0.584547,1305,1012,1578,1012,1578,1079,1305,1079
123750754.png,1,0.984681,689,22,935,22,935,247,689,247
123750754.png,27,0.815117,625,985,1130,985,1130,1079,625,1079
120935999.png,28,0.983716,439,323,705,323,705,610,439,610
120935999.png,8,0.840653,1345,1011,1646,1011,1646,1080,1345,1080
083234358.png,12,0.984972,860,549,1135,549,1135,808,860,808
104436597.png,21,0.986669,1218,396,1515,396,1515,724,1218,724
164104469.png,15,0.984633,438,487,711,487,711,745,438,745
164104469.png,27,0.792066,1477,790,1820,790,1820,1080,1477,1080
133154333.png,18,0.985628,813,194,1067,194,1067,431,813,431
133154333.png,1,0.562829,1364,1002,1593,1002,1593,1079,1364,1079
133154333.png,8,0.512925,1365,1003,1602,1003,1602,1079,1365,1079
123524379.png,30,0.984312,719,44,959,44,959,266,719,266
082255901.png,33,0.983341,763,151,1012,151,1012,422,763,422
165733655.png,31,0.984474,1244,382,1525,382,1525,645,1244,645
165733655.png,28,0.98286,741,114,989,114,989,382,741,382
150748279.png,21,0.985005,1033,0,1295,0,1295,258,1033,258
143058845.png,9,0.985935,783,155,1031,155,1031,379,783,379
123753944.png,21,0.983654,409,244,681,244,681,562,409,562
123753944.png,8,0.731066,1352,1007,1635,1007,1635,1080,1352,1080
115231318.png,5,0.9881,1173,306,1454,306,1454,563,1173,563
175333476.png,18,0.983957,1145,209,1403,209,1403,442,1145,442
113748094.png,14,0.982283,492,652,773,652,773,923,492,923
113748094.png,1,0.865645,1319,1017,1640,1017,1640,1080,1319,1080
130002016.png,15,0.985599,728,79,975,79,975,305,728,305
164128273.png,13,0.982968,1068,106,1318,106,1318,341,1068,341
164128273.png,27,0.579742,731,24,998,24,998,412,731,412
103237752.png,32,0.978248,1094,51,1352,51,1352,309,1094,309
103237752.png,8,0.61388,1329,1011,1620,1011,1620,1079,1329,1079
141005406.png,0,0.983778,415,404,681,404,681,663,415,663
082550184.png,22,0.972904,994,568,1256,568,1256,835,994,835
082550184.png,4,0.540038,992,568,1256,568,1256,831,992,831
115648349.png,6,0.984919,780,81,1039,81,1039,310,780,310
115648349.png,6,0.678587,304,7,550,7,550,241,304,241
115648349.png,1,0.601033,1340,1011,1678,1011,1678,1080,1340,1080
151142316.png,12,0.985169,734,73,973,73,973,294,734,294
151142316.png,12,0.950821,1094,5,1355,5,1355,253,1094,253
130300740.png,15,0.980644,709,94,957,94,957,319,709,319
130300740.png,6,0.960303,710,93,956,93,956,319,710,319
130300740.png,8,0.824393,1353,1005,1593,1005,1593,1080,1353,1080
103508707.png,0,0.985235,438,459,707,459,707,711,438,711
123914949.png,14,0.980486,1002,724,1300,724,1300,1001,1002,1001
123914949.png,8,0.884813,1353,1008,1632,1008,1632,1080,1353,1080
143054289.png,0,0.982193,720,101,967,101,967,336,720,336
143054289.png,5,0.850352,721,101,966,101,966,335,721,335
131840951.png,1,0.983917,1157,119,1416,119,1416,355,1157,355
131840951.png,1,0.824635,1374,1005,1656,1005,1656,1080,1374,1080
140513830.png,21,0.986304,1232,299,1523,299,1523,623,1232,623
140513830.png,8,0.944672,1364,1003,1646,1003,1646,1080,1364,1080
181558483.png,27,0.981478,704,35,938,35,938,290,704,290
181558483.png,24,0.972363,1094,56,1383,56,1383,401,1094,401
181558483.png,22,0.533091,1095,56,1384,56,1384,405,1095,405
130842428.png,23,0.972292,1257,275,1494,275,1494,522,1257,522
130842428.png,4,0.960655,1257,275,1493,275,1493,522,1257,522
130842428.png,8,0.553646,1353,1006,1606,1006,1606,1080,1353,1080
143309696.png,3,0.87336,1135,101,1389,101,1389,366,1135,366
143309696.png,27,0.730571,299,0,517,0,517,91,299,91
143309696.png,32,0.522912,1134,100,1389,100,1389,366,1134,366
143309696.png,32,0.51051,302,0,463,0,463,90,302,90
153849813.png,15,0.985249,1099,79,1358,79,1358,305,1099,305
130248165.png,14,0.983985,751,124,1000,124,1000,352,751,352
130248165.png,8,0.839021,1357,1005,1622,1005,1622,1080,1357,1080
135534000.png,29,0.985079,1141,170,1391,170,1391,424,1141,424
154154250.png,4,0.97706,434,253,655,253,655,491,434,491
170616163.png,29,0.984166,1106,36,1345,36,1345,276,1106,276
170616163.png,27,0.969067,1047,870,1394,870,1394,1079,1047,1079
131749496.png,27,0.983132,726,61,963,61,963,320,726,320
131749496.png,8,0.849514,1322,1008,1634,1008,1634,1080,1322,1080
100412466.png,22,0.772853,906,482,1149,482,1149,742,906,742
100412466.png,23,0.609165,905,480,1148,480,1148,735,905,735
100412466.png,8,0.559285,1321,1010,1631,1010,1631,1079,1321,1079
081700590.png,31,0.984623,1086,151,1345,151,1345,401,1086,401
081700590.png,8,0.646402,1306,1015,1596,1015,1596,1079,1306,1079
144327064.png,18,0.984028,1164,210,1429,210,1429,447,1164,447
144327064.png,33,0.971668,990,600,1215,600,1215,882,990,882
171036562.png,32,0.980163,414,319,664,319,664,586,414,586
125120868.png,17,0.984829,760,20,1030,20,1030,305,760,305
125120868.png,8,0.799025,1356,1004,1602,1004,1602,1080,1356,1080
072216311.png,33,0.984266,1074,140,1330,140,1330,406,1074,406
143626719.png,9,0.977043,1191,202,1453,202,1453,430,1191,430
142338719.png,5,0.984019,715,101,970,101,970,342,715,342
142338719.png,27,0.596922,1037,613,1353,613,1353,1079,1037,1079
142338719.png,1,0.52059,1327,1004,1599,1004,1599,1079,1327,1079
151916888.png,27,0.983218,391,192,634,192,634,453,391,453
124253285.png,8,0.842658,1356,1005,1625,1005,1625,1080,1356,1080
124253285.png,7,0.617892,1240,361,1533,361,1533,677,1240,677
124253285.png,33,0.559755,1239,361,1532,361,1532,670,1239,670
124253285.png,28,0.513168,1240,361,1533,361,1533,671,1240,671
132417625.png,7,0.970423,380,126,646,126,646,406,380,406
132417625.png,8,0.928299,1376,1004,1593,1004,1593,1079,1376,1079
132417625.png,15,0.848193,380,126,645,126,645,404,380,404
115905562.png,16,0.970512,421,567,733,567,733,906,421,906
115905562.png,5,0.968406,421,567,730,567,730,906,421,906
115905562.png,8,0.578397,1339,1011,1599,1011,1599,1079,1339,1079
115905562.png,1,0.52303,1336,1011,1579,1011,1579,1079,1336,1079
084923790.png,21,0.986131,1045,43,1311,43,1311,339,1045,339
155738275.png,1,0.986315,421,409,686,409,686,658,421,658
134623884.png,29,0.982455,1150,62,1393,62,1393,301,1150,301
134623884.png,8,0.663126,1363,1004,1616,1004,1616,1079,1363,1079
084815475.png,16,0.985552,1078,112,1362,112,1362,413,1078,413
084815475.png,0,0.726424,1291,1029,1597,1029,1597,1080,1291,1080
110434308.png,25,0.985644,809,195,1078,195,1078,490,809,490
110434308.png,1,0.871679,1331,1016,1634,1016,1634,1080,1331,1080
091926405.png,22,0.983854,737,196,959,196,959,434,737,434
091926405.png,8,0.518877,1315,1011,1586,1011,1586,1080,1315,1080
175927818.png,1,0.984351,648,64,895,64,895,291,648,291
181219651.png,24,0.963309,548,767,845,767,845,1079,548,1079
181219651.png,31,0.955145,227,34,477,34,477,300,227,300
111441982.png,1,0.981808,769,138,1023,138,1023,369,769,369
111441982.png,1,0.880093,1329,1014,1602,1014,1602,1079,1329,1079
123621445.png,0,0.980361,1129,67,1386,67,1386,296,1129,296
120232023.png,9,0.979721,782,147,1033,147,1033,371,782,371
120232023.png,1,0.60987,1349,1012,1592,1012,1592,1080,1349,1080
080420213.png,22,0.983906,756,328,987,328,987,574,756,574
080420213.png,8,0.717533,1310,1018,1599,1018,1599,1080,1310,1080
123640612.png,9,0.980545,483,410,750,410,750,658,483,658
140935641.png,17,0.983751,731,16,1001,16,1001,306,731,306
140935641.png,8,0.834561,1345,1001,1596,1001,1596,1080,1345,1080
171205902.png,20,0.984104,1356,614,1660,614,1660,886,1356,886
171205902.png,5,0.977373,367,334,599,334,599,590,367,590
150232032.png,31,0.983055,1225,288,1491,288,1491,548,1225,548
091741241.png,10,0.984507,1128,277,1403,277,1403,523,1128,523
091741241.png,12,0.515791,1261,1026,1619,1026,1619,1080,1261,1080
163104462.png,25,0.982767,746,81,1002,81,1002,366,746,366
141432407.png,8,0.719076,1354,1003,1598,1003,1598,1079,1354,1079
141432407.png,4,0.68358,789,154,1015,154,1015,390,789,390
141432407.png,23,0.677884,789,153,1012,153,1012,387,789,387
081109652.png,31,0.983929,1131,181,1393,181,1393,435,1131,435
091422941.png,23,0.984817,839,645,1098,645,1098,911,839,911
091422941.png,1,0.582403,1301,1017,1594,1017,1594,1079,1301,1079
104713757.png,23,0.983325,464,403,698,403,698,655,464,655
104713757.png,8,0.721221,1295,1014,1604,1014,1604,1079,1295,1079
104713757.png,1,0.535891,1309,1013,1598,1013,1598,1079,1309,1079
115407949.png,28,0.984204,1134,72,1390,72,1390,329,1134,329
115407949.png,1,0.862662,1343,1013,1664,1013,1664,1080,1343,1080
123958614.png,19,0.985497,926,535,1213,535,1213,802,926,802
123958614.png,8,0.593204,1355,1006,1646,1006,1646,1079,1355,1079
130250827.png,26,0.903867,1134,135,1403,135,1403,423,1134,423
130250827.png,8,0.866077,1355,1005,1630,1005,1630,1080,1355,1080
133340703.png,19,0.968515,455,548,731,548,731,815,455,815
133340703.png,8,0.819068,1357,1003,1659,1003,1659,1079,1357,1079
133340703.png,20,0.637151,452,549,734,549,734,818,452,818
085556131.png,31,0.983575,728,202,980,202,980,455,728,455
140354363.png,18,0.985013,1002,703,1296,703,1296,978,1002,978
140354363.png,8,0.513892,1357,1003,1611,1003,1611,1079,1357,1079
112623756.png,22,0.977882,1448,625,1710,625,1710,891,1448,891
112623756.png,1,0.583878,1338,1013,1652,1013,1652,1080,1338,1080
155945704.png,15,0.985395,728,71,979,71,979,296,728,296
103656115.png,10,0.981511,801,181,1063,181,1063,414,801,414
103656115.png,8,0.821107,1326,1018,1632,1018,1632,1080,1326,1080
131825401.png,10,0.985607,1130,136,1395,136,1395,373,1130,373
131825401.png,8,0.730921,1360,1004,1644,1004,1644,1080,1360,1080
135355249.png,17,0.984595,1135,87,1418,87,1418,389,1135,389
173224352.png,20,0.985686,456,560,729,560,729,828,456,828
111857100.png,16,0.970715,746,110,1022,110,1022,404,746,404
111857100.png,8,0.646772,1337,1012,1623,1012,1623,1079,1337,1079
111857100.png,1,0.505071,1342,1013,1586,1013,1586,1080,1342,1080
110550842.png,14,0.982876,1215,365,1495,365,1495,616,1215,616
110550842.png,1,0.793644,1344,1016,1644,1016,1644,1079,1344,1079
115351333.png,23,0.979179,791,340,1024,340,1024,583,791,583
115351333.png,8,0.890339,1299,1024,1579,1024,1579,1079,1299,1079
080048868.png,18,0.979548,1330,596,1629,596,1629,863,1330,863
080048868.png,12,0.50258,1279,1035,1651,1035,1651,1079,1279,1079
155953332.png,1,0.984705,1140,147,1401,147,1401,385,1140,385
070016143.png,10,0.985563,482,710,771,710,771,985,482,985
070016143.png,8,0.918238,1307,1033,1612,1033,1612,1080,1307,1080
150934446.png,1,0.978395,1094,13,1339,13,1339,230,1094,230
150934446.png,9,0.962226,1095,12,1339,12,1339,230,1095,230
